2017-02-23 17:45:20,795 [Thread-145:22724] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-23 17:45:20,802 [Thread-146:20492] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-23 17:45:20,803 [Thread-147:23076] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-23 17:45:20,805 [Thread-149:18416] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-23 17:45:20,805 [Thread-148:22568] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-23 17:45:20,815 [Thread-150:21280] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-23 17:47:38,946 [Thread-152:24404] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-23 17:47:38,961 [Thread-153:22060] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-23 17:47:38,973 [Thread-154:23956] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-23 17:47:38,983 [Thread-155:24392] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar3.png
2017-02-23 17:47:38,996 [Thread-156:20540] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
2017-02-23 17:47:39,009 [Thread-157:24380] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar4.png
2017-02-23 17:47:39,020 [Thread-158:23992] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-23 17:47:39,033 [Thread-159:22516] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-23 17:47:39,048 [Thread-160:22452] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-24 14:26:43,857 [Thread-3:30840] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar.png
2017-02-24 14:26:43,859 [Thread-4:32452] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar1.png
2017-02-24 14:26:43,861 [Thread-5:32796] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/avatar2.png
2017-02-24 14:26:43,861 [Thread-7:30636] [django.request:182] [base:get_response] [WARNING]- Not Found: /assets/avatars/user.jpg
